Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-2.20e-05  3.20e-05 -1.39e-04],0.000368,-,-,-
1,8.595408,0.321,[-0.000133  0.000144 -0.000215],0.000738,0.0,0.04,[ 0.895607 -0.850658 -0.008291]
2,9.031942,0.1,[-0.001066 -0.000262 -0.000321],0.002907,0.27,0.01,[-0.488105  0.463413  0.004812]
3,9.119096,0.023,[ 1.67e-04 -4.40e-05  1.91e-04],0.000654,1.39,0.73,[ 0.014699  0.01979  -0.318048]
4,9.745457,0.032,[0.000636 0.000677 0.000214],0.002423,4.18,2.5,[ 0.26743  -0.253978 -0.002566]
5,10.136901,0.001,[ 3.49e-04 -2.53e-04  3.30e-05],0.001097,7.31,3.82,[0.04375  0.045766 0.004935]
6,10.50152,0.002,[ 1.97e-04 -3.30e-05 -1.67e-04],0.000662,4.02,6.52,[-0.056364 -0.058691 -0.006212]
7,11.447895,0.002,[-2.57e-04 -5.25e-04 -3.40e-05],0.001488,32.54,62.35,[-0.003402 -0.004118  0.075152]
8,12.0487,0.0,[ 0.000247 -0.000374 -0.000142],0.001196,0.5,0.42,[ 8.6e-05 -4.6e-05 -0.0e+00]
9,12.322693,0.0,[-1.80e-05 -1.24e-04  7.70e-05],0.000374,2.08,1.46,[-3.e-06  6.e-06 -9.e-06]
10,12.491046,0.432,[9.30e-05 9.21e-04 3.70e-05],0.002354,0.15,0.26,[-0.861401  0.818894  0.008126]
1->2:,0.436533,0.0,-,-,-,-,[-1.43e-04  3.26e-04 -6.80e-05]
1->3:,0.523688,0.0,-,-,-,-,[-0.03327  -0.034575 -0.003725]
2->3:,0.087154,0.001,-,-,-,-,[0.37221  0.391354 0.041533]
1->4:,1.150049,0.0,-,-,-,-,[1.9e-04 7.5e-05 4.9e-05]
2->4:,0.713515,0.0,-,-,-,-,[-9.820e-04 -1.427e-03 -4.000e-06]
3->4:,0.626361,0.058,-,-,-,-,[1.339323 1.409674 0.149475]
1->5:,1.541493,0.001,-,-,-,-,[ 0.006855  0.008275 -0.139698]
2->5:,1.104959,0.0,-,-,-,-,[-0.004212 -0.002745  0.063541]
3->5:,1.017805,0.082,-,-,-,-,[ 1.312516 -1.245788 -0.012193]
4->5:,0.391444,0.0,-,-,-,-,[-0.001938 -0.003325  0.048284]
1->6:,1.906111,0.0,-,-,-,-,[-0.004671 -0.005765  0.096195]
2->6:,1.469578,0.0,-,-,-,-,[ 0.004076  0.003185 -0.066884]
3->6:,1.382423,0.052,-,-,-,-,[-0.901235  0.855704  0.00837 ]
4->6:,0.756063,0.0,-,-,-,-,[ 0.00114   0.002129 -0.028762]
5->6:,0.364618,0.0,-,-,-,-,[-0.000109  0.000107 -0.000202]
1->7:,2.852487,0.0,-,-,-,-,[0.054859 0.057777 0.006097]
2->7:,2.415953,0.001,-,-,-,-,[-0.064199 -0.067344 -0.00722 ]
3->7:,2.328799,0.0,-,-,-,-,[-1.05e-04 -1.70e-05 -2.00e-05]
4->7:,1.702438,0.0,-,-,-,-,[4.69e-04 3.37e-04 6.80e-05]
5->7:,1.310994,0.0,-,-,-,-,[-0.022656  0.021557  0.000206]
6->7:,0.946376,0.0,-,-,-,-,[ 4.083e-03 -3.942e-03 -3.600e-05]
1->8:,3.453291,0.029,-,-,-,-,[-0.424498  0.402839  0.003952]
2->8:,3.016758,0.02,-,-,-,-,[-0.373426  0.354771  0.003434]
3->8:,2.929603,0.0,-,-,-,-,[-0.003573 -0.003196  0.059753]
4->8:,2.303243,0.135,-,-,-,-,[ 1.122096 -1.066119 -0.010544]
5->8:,1.911798,0.032,-,-,-,-,[0.570673 0.599683 0.063635]
6->8:,1.54718,0.036,-,-,-,-,[-0.668594 -0.70329  -0.074588]
7->8:,0.600804,0.0,-,-,-,-,[ 0.000466  0.000623 -0.009629]
1->9:,3.727284,0.007,-,-,-,-,[ 0.204072 -0.194089 -0.001927]
2->9:,3.290751,0.119,-,-,-,-,[ 0.881573 -0.837117 -0.008329]
3->9:,3.203597,0.001,-,-,-,-,[-0.00446  -0.006756  0.098833]
4->9:,2.577236,0.181,-,-,-,-,[ 1.226312 -1.165394 -0.011545]
5->9:,2.185791,0.15,-,-,-,-,[1.150929 1.210134 0.128373]
6->9:,1.821173,0.03,-,-,-,-,[-0.559794 -0.588641 -0.06244 ]
7->9:,0.874797,0.0,-,-,-,-,[-0.001459 -0.001771  0.028989]
8->9:,0.273993,0.0,-,-,-,-,[-0.000273  0.000152  0.000272]
1->10:,3.895637,0.0,-,-,-,-,[-1.6e-05  1.0e-06 -4.9e-05]
2->10:,3.459104,0.0,-,-,-,-,[-4.4e-05 -3.5e-05 -5.5e-05]
3->10:,3.371949,0.0,-,-,-,-,[-0.016859 -0.017724 -0.001896]
4->10:,2.745589,0.0,-,-,-,-,[ 2.8e-05 -5.0e-06  5.0e-05]
5->10:,2.354144,0.0,-,-,-,-,[ 0.001945  0.00246  -0.041156]
6->10:,1.989526,0.0,-,-,-,-,[-0.001485 -0.001872  0.031047]
7->10:,1.04315,0.103,-,-,-,-,[-1.380265 -1.453267 -0.15409 ]
8->10:,0.442346,0.0,-,-,-,-,[ 0.01378  -0.013106 -0.000125]
9->10:,0.168353,0.0,-,-,-,-,[-9.618e-03  9.168e-03  8.500e-05]
